TimeStamp,W01,W02,W03,W1_0,W1_1,W1_2,W1_3,W1_4,W1_5,W2_0,W2_1,W2_2,W2_3,W2_4,W2_5,W3_0,W3_1,W3_2,W3_3,W3_4,W3_5
286,-0.155172586,-0.191865474,-0.156621218,-0.155172586,1.653346181,0.928675056,0.845128894,0.162460908,0.114951923,-0.191865474,1.783931971,0.999934256,0.957080722,0.16812411,0.122849412,-0.156621218,2.219684362,1.252164483,1.050507307,0.116349161,0.108542934
287,-0.169098482,-0.190873563,-0.134294301,-0.169098482,1.63151443,0.894015372,0.857910395,0.168659687,0.125273705,-0.190873563,1.806656122,1.086185455,0.93547833,0.158030346,0.116399385,-0.134294301,2.280121326,1.28815937,1.115108967,0.13742885,0.107101694
288,-0.162737191,-0.200604945,-0.158294261,-0.162737191,1.611007452,0.97521615,0.910008252,0.171312928,0.122254953,-0.200604945,1.783851147,0.987526,0.92530942,0.163037002,0.132574692,-0.158294261,2.391950607,1.28552413,1.128988624,0.12131492,0.110858276
289,-0.140047878,-0.213275194,-0.148573369,-0.140047878,1.709382057,0.887192726,0.900739551,0.171395019,0.114420742,-0.213275194,1.747323275,1.087519765,0.971268713,0.169370383,0.122911707,-0.148573369,2.292580128,1.185553193,1.036940455,0.141997308,0.118168265
290,-0.160225958,-0.198789299,-0.167631105,-0.160225958,1.719618082,0.888971686,0.818474889,0.159953862,0.13029182,-0.198789299,1.819632411,1.049389482,0.929961681,0.12870492,0.119994238,-0.167631105,2.265075445,1.321305037,1.090753198,0.117308103,0.120235428
291,-0.143587321,-0.200885534,-0.159771219,-0.143587321,1.753461123,0.971565127,0.868449688,0.160673112,0.129562661,-0.200885534,1.852035522,1.03134501,0.944131613,0.167222336,0.124796152,-0.159771219,2.113513231,1.261046886,1.091427088,0.114262722,0.135854438
292,-0.153196543,-0.200216159,-0.132631347,-0.153196543,1.722370505,0.872302592,0.785366774,0.141978055,0.118923888,-0.200216159,1.850762486,1.120319843,0.979786098,0.15336749,0.138020694,-0.132631347,1.847541332,1.246162653,1.070266843,0.145934135,0.138496026
293,-0.165867478,-0.194020584,-0.156069905,-0.165867478,1.705734611,0.953766108,0.857842743,0.145319581,0.102858484,-0.194020584,1.847470284,1.028169036,0.897957444,0.14975296,0.106689692,-0.156069905,1.511176229,1.298806429,1.100763559,0.10260883,0.139332741
294,-0.173373222,-0.20014815,-0.145376816,-0.173373222,1.833359838,0.988475502,0.859922707,0.162350893,0.106896222,-0.20014815,1.864600539,1.037898302,0.965879083,0.148297638,0.123415515,-0.145376816,1.222349882,1.238749981,1.131566286,0.111963548,0.117359504
295,-0.179121733,-0.217920855,-0.180250242,-0.179121733,1.789888382,0.865626156,0.831671655,0.165743202,0.107599035,-0.217920855,1.94036901,1.103334069,0.974499583,0.1368635,0.101938441,-0.180250242,1.188990235,1.21524334,1.04714036,0.102899462,0.124044836
296,-0.163212001,-0.187702969,-0.144336313,-0.163212001,1.76762867,0.930505693,0.88989985,0.142799437,0.109034434,-0.187702969,1.951187611,1.060816526,0.961217105,0.149863005,0.121382728,-0.144336313,1.185915947,1.388689995,1.110662103,0.114996359,0.091274962
297,-0.158174828,-0.19517003,-0.169699088,-0.158174828,1.67150104,0.97107017,0.854814947,0.158674002,0.12441498,-0.19517003,1.911176682,1.025325656,0.948185682,0.165971339,0.118835881,-0.169699088,1.197241902,1.278725505,1.078120947,0.110424191,0.115837529
298,-0.162301823,-0.188808039,-0.141262755,-0.162301823,1.574287534,0.865185738,0.791741192,0.158337295,0.142621711,-0.188808039,1.818903446,1.126109958,0.928817034,0.155235738,0.128863052,-0.141262755,1.17103982,1.244288683,0.995315671,0.143164173,0.123121873
299,-0.176285222,-0.20584859,-0.182580814,-0.176285222,1.322096467,0.972370446,0.865919471,0.161034077,0.142986745,-0.20584859,1.772918105,1.035755754,0.927877903,0.161634386,0.127830729,-0.182580814,1.15059042,1.32095933,1.063803434,0.121682823,0.125099853
300,-0.182192996,-0.207984164,-0.18524228,-0.182192996,1.11407268,0.990481257,0.885873556,0.165313751,0.13170211,-0.207984164,1.539016604,1.086819291,0.966151714,0.156804919,0.135658801,-0.18524228,1.109236598,1.332143903,1.100533009,0.088645332,0.141117319
301,-0.167810425,-0.204405129,-0.170718938,-0.167810425,1.015307546,0.880263567,0.837531328,0.162978768,0.116196871,-0.204405129,1.265708089,1.089362383,1.02416563,0.128204167,0.153028607,-0.170718938,1.206300139,1.244690537,1.076368332,0.109795481,0.138110712
302,-0.168240413,-0.113479577,-0.162139267,-0.168240413,0.952884436,0.969943225,0.91467309,0.156267911,0.141527876,-0.113479577,0.850157857,0.716143072,1.02332449,0.171604902,0.148956984,-0.162139267,1.197561145,1.211005807,1.000284791,0.113316767,0.15424259
303,-0.149397925,0.085174799,-0.168751448,-0.149397925,0.93678546,1.027727127,0.8637954,0.161058441,0.132183418,0.085174799,0.179979905,0.190899044,0.807964265,0.265861213,0.144423142,-0.168751448,1.138622761,1.234876871,1.051586509,0.127117097,0.153648257
304,-0.161530957,0.166670918,-0.157706976,-0.161530957,0.949905097,0.936750054,0.783927023,0.150029629,0.149161175,0.166670918,0.348009646,0.515775263,0.981644809,0.21723482,0.164055958,-0.157706976,1.196980715,1.320304036,1.080828786,0.133313254,0.157718286
305,-0.167097524,0.139242321,-0.169950604,-0.167097524,0.889014482,0.905264556,0.833566725,0.155743167,0.145777509,0.139242321,0.950325251,0.884028256,0.75829798,0.055505246,0.134723008,-0.169950604,1.256682038,1.341121912,1.025434732,0.088284306,0.07528393
306,-0.169800803,0.169504061,-0.177251488,-0.169800803,0.847628832,0.958201647,0.873126507,0.142166808,0.140237242,0.169504061,0.815066099,0.818972349,0.82735312,-0.022634042,0.144070536,-0.177251488,1.200695276,1.302045226,0.98137784,0.124253713,0.041574791
307,-0.168839067,0.159719616,-0.172919035,-0.168839067,0.91742444,0.973201156,0.885691404,0.145687118,0.155365467,0.159719616,0.564395487,0.677310944,0.842989922,0.052759808,0.143028885,-0.172919035,1.106566072,1.295621514,1.064441323,0.105576657,0.002442928
308,-0.147099495,0.148319021,-0.178457201,-0.147099495,0.93816781,0.928317964,0.856225967,0.139108241,0.145370394,0.148319021,0.732958198,0.910598636,0.906842291,0.133309409,0.1408768,-0.178457201,1.169393778,1.21772182,1.007959127,0.110033534,-0.006558657
309,-0.161855131,0.179071873,-0.156769365,-0.161855131,0.914089084,0.921974182,0.827003121,0.150998026,0.167948678,0.179071873,0.569555581,0.775749743,0.965250909,0.205669969,0.137604386,-0.156769365,0.667111278,0.72962296,0.734440207,-0.01894661,0.002803022
310,-0.161275595,0.121614359,-0.14236027,-0.161275595,0.904499888,0.926391959,0.899120927,0.144911185,0.160621792,0.121614359,0.865706146,0.865067482,0.918660462,0.061436512,0.150073305,-0.14236027,0.242043346,0.251231343,0.466705143,-0.09680558,-0.007724753
311,-0.153679878,0.108663,-0.106022127,-0.153679878,0.950238585,1.010654807,0.829906285,0.147004545,0.115028948,0.108663,0.758203626,0.77884078,0.896852672,0.020056779,0.162130877,-0.106022127,-0.153336257,-0.119645335,0.240242809,-0.201446861,-0.004350131
312,-0.186673403,0.093396366,-0.11287307,-0.186673403,0.962016046,1.050778508,0.808794558,0.150183022,0.087006152,0.093396366,0.856191099,0.882449448,0.875728548,0.02693125,0.145538256,-0.11287307,-0.333928168,-0.291831881,0.176599622,-0.181412458,0.030117927
313,-0.178249627,0.049343754,-0.109321617,-0.178249627,0.881205201,0.964928687,0.776823997,0.155065954,0.087673947,0.049343754,0.891335011,0.949709475,0.798188925,0.049305372,0.127167255,-0.109321617,-0.314940512,-0.315088898,0.172849834,-0.189884827,0.032041505
314,-0.193549812,0.093397446,-0.10054674,-0.193549812,0.883688033,0.950490177,0.772386968,0.161807328,0.075583734,0.093397446,0.579843879,0.838955581,1.003291607,0.148969606,0.098796092,-0.10054674,-0.272746593,-0.228605598,0.214055464,-0.138613954,0.062074549
315,-0.182922184,0.098027304,-0.090618916,-0.182922184,0.919095993,0.884959579,0.815934062,0.157378674,0.080016956,0.098027304,0.591496468,0.849729478,1.057906032,0.201784074,0.061913691,-0.090618916,-0.198446482,-0.118387558,0.254873216,-0.088686019,0.047289357
316,-0.194640964,0.096003063,-0.071401037,-0.194640964,0.976572275,0.962379932,0.827629447,0.149156407,0.104463756,0.096003063,0.652444005,0.793554127,1.010339499,0.214356154,0.081092328,-0.071401037,-0.116688512,-0.046776313,0.276180804,-0.058027185,0.068630837
317,-0.195025057,0.127111867,-0.057613321,-0.195025057,0.917723656,0.950783849,0.846668363,0.150731146,0.108330548,0.127111867,0.63300699,0.806660473,1.037713766,0.157785177,0.083769366,-0.057613321,0.002507964,0.114146069,0.18884334,-0.034997549,0.074324764
318,-0.185338736,0.137166589,-0.044661216,-0.185338736,0.912082195,0.979118049,0.774886966,0.161741406,0.116816141,0.137166589,0.59333241,0.784151793,1.048888206,0.1090637,0.091206431,-0.044661216,0.134302616,0.206192791,0.23383905,0.021041542,0.061335512
319,-0.175479412,0.150337785,-0.030753829,-0.175479412,0.91741389,1.007019281,0.801867664,0.163544387,0.111029275,0.150337785,0.612252355,0.808662891,0.969053566,0.103160873,0.128904417,-0.030753829,0.16298081,0.23815605,0.29962188,0.046114013,0.075131498
320,-0.168678939,0.132211179,0.007897228,-0.168678939,0.91029644,0.975115478,0.825602829,0.145479977,0.123052873,0.132211179,0.59670347,0.837495148,1.019709229,0.105189562,0.153231323,0.007897228,0.215165541,0.269132614,0.291057765,0.055750132,0.083774902
321,-0.177969128,0.137553439,-0.014910229,-0.177969128,0.952277541,1.016785264,0.752474725,0.16144298,0.136858538,0.137553439,0.594331324,0.819782913,1.057340741,0.078719437,0.157683372,-0.014910229,0.710538566,1.086259604,0.345585406,0.059035111,0.069848366
322,-0.186012983,0.154250681,-0.028275594,-0.186012983,0.885699093,1.007914305,0.755518436,0.140878037,0.131016105,0.154250681,0.609986782,0.865756035,0.973807275,0.105916277,0.147180036,-0.028275594,1.606297374,1.793058157,0.942735493,0.115273505,0.066926338
323,-0.175850779,0.141711831,-0.021767683,-0.175850779,0.867824614,1.001768589,0.713898718,0.138844416,0.126267463,0.141711831,0.629860818,0.921739817,1.013374567,0.113991618,0.144629374,-0.021767683,1.468170404,1.515482664,0.646135688,0.115353547,0.060753956
324,-0.159918725,0.172357529,0.011024378,-0.159918725,0.891136885,1.075188994,0.57100004,0.136707917,0.11807815,0.172357529,0.659928024,0.93752557,1.019953728,0.099054858,0.141291693,0.011024378,1.648503423,1.828654885,0.734013259,0.099366181,0.068716086
325,-0.164518028,0.15556699,-0.038639143,-0.164518028,0.836154938,1.038331866,0.636528075,0.120864205,0.113959737,0.15556699,0.669912517,1.035817981,0.889907777,0.093098767,0.134270191,-0.038639143,1.706470132,1.757494926,0.726349592,0.081780873,0.059069201
326,-0.16339761,0.157084823,-0.021645978,-0.16339761,0.865158737,1.005471826,0.68193835,0.119611092,0.107302107,0.157084823,0.673603237,1.050393224,0.919148624,0.114542171,0.139765501,-0.021645978,1.597818613,1.793774962,0.726662278,0.077236503,0.077131458
327,-0.182323009,0.163206398,-0.031498246,-0.182323009,0.885753155,1.005129576,0.702240527,0.087097883,0.102215923,0.163206398,0.697730541,1.047865272,0.971755505,0.089301288,0.142482013,-0.031498246,1.590329289,1.832707405,0.734432101,0.058599301,0.053181343
328,-0.160634995,0.154416531,-0.004535399,-0.160634995,0.89872694,0.970269442,0.696573913,0.090737961,0.109506495,0.154416531,0.723762274,1.035881996,0.968154311,0.111609727,0.139658883,-0.004535399,1.59029758,1.772947669,0.725833714,0.085119694,0.052824177
329,-0.16898334,0.146928698,-0.021018893,-0.16898334,0.977624834,1.103755951,0.735502183,0.084336989,0.104791872,0.146928698,0.876582026,1.091507077,0.803644776,0.039156619,0.0980988,-0.021018893,1.57976532,1.803586006,0.73396337,0.048051536,0.069050483
330,-0.144480079,0.038623698,-0.025942758,-0.144480079,0.995362222,1.115908623,0.730168462,0.083971269,0.107383139,0.038623698,1.146409273,1.212424994,0.728577316,-0.006589826,0.095470868,-0.025942758,1.618716717,1.773037553,0.74675411,0.04765366,0.04921034
331,-0.14778924,0.025803581,-0.026934065,-0.14778924,1.033890486,1.130097866,0.727409005,0.079042338,0.099054985,0.025803581,1.282815933,1.197192192,0.582177818,0.001462035,0.094564475,-0.026934065,1.62814939,1.806447983,0.693348467,0.057455614,0.047441453
332,-0.151022434,0.006925214,0.011430174,-0.151022434,1.078908086,1.175822735,0.726351857,0.084644243,0.095186785,0.006925214,1.343202949,1.251317739,0.510277748,0.07548067,0.079496659,0.011430174,1.665890694,1.893226504,0.516753912,0.053829186,0.053803004
333,-0.142068446,-0.056874342,-0.017533913,-0.142068446,1.122439384,1.185832739,0.709149659,0.094334766,0.090481348,-0.056874342,1.393156767,1.309827685,0.461760342,0.045815058,0.08394707,-0.017533913,1.718327045,1.898946643,0.500456512,0.075572751,0.062005363
334,-0.129031479,-0.080718584,-0.010586731,-0.129031479,1.161589622,1.210800052,0.706213236,0.071945049,0.105288722,-0.080718584,1.446317792,1.330483317,0.438658446,0.060195766,0.060655437,-0.010586731,1.681268096,1.834555984,0.436997175,0.057014205,0.049935162
335,-0.128310353,-0.110156223,-0.020868868,-0.128310353,1.227309346,1.240392089,0.707555056,0.07971438,0.080814116,-0.110156223,1.440601945,1.374725819,0.469905317,0.056425609,0.050476216,-0.020868868,1.711889744,1.823901296,0.43307218,0.060852431,0.026023095
336,-0.118315555,-0.13250035,-0.015321404,-0.118315555,1.251988769,1.271878958,0.687197924,0.076506086,0.07001774,-0.13250035,1.436183333,1.394738436,0.47156021,0.056526288,0.04682859,-0.015321404,1.706143379,1.821227431,0.408324242,0.064463519,0.018433904
337,-0.12150792,-0.166370079,0.004191361,-0.12150792,1.281571984,1.281705856,0.687847435,0.067739896,0.070846848,-0.166370079,1.427693725,1.435010433,0.487783253,0.074848287,0.047192499,0.004191361,1.68960011,1.841271043,0.414574027,0.081907667,0.012675939
338,-0.101401471,-0.191072419,-0.009075254,-0.101401471,1.295320988,1.305184364,0.698300481,0.062178411,0.075009353,-0.191072419,1.401325107,1.443562269,0.475194603,0.083705783,0.04420945,-0.009075254,1.736585021,1.819722295,0.396158904,0.062360629,0.025847601
339,-0.104631715,-0.195121586,0.005335651,-0.104631715,1.267919779,1.316684961,0.687891722,0.084019683,0.068415262,-0.195121586,1.42107904,1.453049898,0.487670958,0.078996979,0.043189071,0.005335651,1.748615742,1.808357358,0.384077102,0.057928614,-0.013925362
340,-0.100058503,-0.175578326,-0.001318291,-0.100058503,1.29016757,1.347873449,0.682796836,0.064186275,0.08070904,-0.175578326,1.417604208,1.464378476,0.504654527,0.089088775,0.037144028,-0.001318291,1.739310503,1.790727973,0.383239448,0.047151126,-0.010020422
341,-0.103979684,-0.176821083,0.054876827,-0.103979684,1.285516024,1.363985658,0.675603032,0.073952042,0.072039478,-0.176821083,1.461152554,1.482326627,0.482076794,0.076971866,0.029852333,0.054876827,1.715046525,1.785881281,0.406617016,0.061994858,-0.042226464
342,-0.101421259,-0.172807872,0.01056353,-0.101421259,1.271011472,1.366676927,0.671420217,0.065219268,0.067603938,-0.172807872,1.485254407,1.555005789,0.415546417,0.082952671,0.028723003,0.01056353,1.658754349,1.784314752,0.341108739,0.041627891,-0.059741959
343,-0.109191112,-0.15897277,0.032381788,-0.109191112,1.269704103,1.390483499,0.670957685,0.075502448,0.066244118,-0.15897277,1.493717432,1.67073822,0.399403304,0.057505421,0.021777542,0.032381788,1.692944527,1.835596442,0.370323181,0.020263648,-0.081224047
344,-0.07716053,-0.157383054,0.050601069,-0.07716053,1.294379354,1.379998088,0.662221074,0.071238063,0.048416011,-0.157383054,1.505002141,1.709474325,0.337271154,0.089455746,0.0122423,0.050601069,1.753758311,1.834067822,0.31621027,0.046103202,-0.074276678
345,-0.074570738,-0.153711826,0.068068549,-0.074570738,1.282451034,1.410960197,0.639921546,0.062051781,0.049339049,-0.153711826,1.534577489,1.71438396,0.319314152,0.081580676,0.002983375,0.068068549,1.783279061,1.857301235,0.384585291,0.022083493,-0.084461823
346,-0.083838277,-0.167576402,0.09063857,-0.083838277,1.324301124,1.497258544,0.50032711,0.061991028,0.047774397,-0.167576402,1.544613838,1.699693561,0.351500034,0.081903145,-0.011916107,0.09063857,1.680397868,1.779600143,0.351191819,0.026727794,-0.089170545
347,-0.085514762,-0.152593315,0.061200045,-0.085514762,1.390979052,1.644364357,0.376244456,0.074960686,0.055702403,-0.152593315,1.542814493,1.6975106,0.271803945,0.06848006,-0.019710114,0.061200045,1.68068862,1.774042964,0.341628969,0.004131889,-0.073876828
348,-0.077732779,-0.144234657,0.124650866,-0.077732779,1.467452765,1.694595218,0.338248193,0.06107153,0.043088309,-0.144234657,1.554826617,1.685331821,0.272385627,0.072333761,-0.019513564,0.124650866,1.739757419,1.768435597,0.310425878,-0.015886823,-0.069853216
349,-0.066027902,-0.132820994,0.102470219,-0.066027902,1.501546025,1.705585122,0.336894572,0.069889359,0.036143474,-0.132820994,1.608278275,1.710758924,0.295802534,0.066164784,-0.030257557,0.102470219,1.765349388,1.816681385,0.31711638,-0.025883123,-0.069929905
350,-0.044393413,-0.132862389,0.09381856,-0.044393413,1.521283388,1.711628199,0.337269187,0.079071999,0.0254601,-0.132862389,1.616710067,1.65406239,0.268214703,0.048921444,-0.05399216,0.09381856,1.708276033,1.827871203,0.363120824,-0.039690174,-0.062281139
351,-0.046926133,-0.126402557,0.088881098,-0.046926133,1.550805092,1.696527243,0.292287707,0.07198178,-0.002925033,-0.126402557,1.641120553,1.690119028,0.294732332,0.051070966,-0.0812013,0.088881098,1.695310354,1.801154137,0.337366611,-0.056607939,-0.059494831
352,-0.035073228,-0.089638524,0.106420971,-0.035073228,1.562193513,1.73639214,0.275834292,0.084761322,-0.012077671,-0.089638524,1.578228712,1.658930659,0.326246291,0.021196907,-0.09768115,0.106420971,1.758249998,1.798251152,0.35529536,-0.093383715,-0.069003791
353,-0.038895555,-0.094487272,0.103936613,-0.038895555,1.585816503,1.688871622,0.269789755,0.054145582,-0.02364992,-0.094487272,1.577761412,1.689808369,0.239297882,0.039126702,-0.093937516,0.103936613,1.864211798,1.777713656,0.34636575,-0.107090786,-0.082702413
354,-0.027287774,-0.058120273,0.093906611,-0.027287774,1.645412922,1.667065024,0.298797071,0.069486484,-0.019640943,-0.058120273,1.667431474,1.688882351,0.23885113,0.023597794,-0.14015317,0.093906611,1.842806935,1.818370104,0.317294896,-0.051686399,-0.090103708
