time,_id,timestamp,target_q_0,target_q_1,target_q_2,target_q_3,target_q_4,target_q_5,target_qd_0,target_qd_1,target_qd_2,target_qd_3,target_qd_4,target_qd_5,target_qdd_0,target_qdd_1,target_qdd_2,target_qdd_3,target_qdd_4,target_qdd_5,target_current_0,target_current_1,target_current_2,target_current_3,target_current_4,target_current_5,target_moment_0,target_moment_1,target_moment_2,target_moment_3,target_moment_4,target_moment_5,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5,actual_current_0,actual_current_1,actual_current_2,actual_current_3,actual_current_4,actual_current_5,joint_control_output_0,joint_control_output_1,joint_control_output_2,joint_control_output_3,joint_control_output_4,joint_control_output_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_TCP_speed_0,actual_TCP_speed_1,actual_TCP_speed_2,actual_TCP_speed_3,actual_TCP_speed_4,actual_TCP_speed_5,actual_TCP_force_0,actual_TCP_force_1,actual_TCP_force_2,actual_TCP_force_3,actual_TCP_force_4,actual_TCP_force_5,target_TCP_pose_0,target_TCP_pose_1,target_TCP_pose_2,target_TCP_pose_3,target_TCP_pose_4,target_TCP_pose_5,target_TCP_speed_0,target_TCP_speed_1,target_TCP_speed_2,target_TCP_speed_3,target_TCP_speed_4,target_TCP_speed_5,actual_digital_input_bits,joint_temperatures_0,joint_temperatures_1,joint_temperatures_2,joint_temperatures_3,joint_temperatures_4,joint_temperatures_5,actual_execution_time,robot_mode,joint_mode_0,joint_mode_1,joint_mode_2,joint_mode_3,joint_mode_4,joint_mode_5,safety_mode,actual_tool_accelerometer_0,actual_tool_accelerometer_1,actual_tool_accelerometer_2,speed_scaling,target_speed_fraction,actual_momentum,actual_main_voltage,actual_robot_voltage,actual_robot_current,actual_joint_voltage_0,actual_joint_voltage_1,actual_joint_voltage_2,actual_joint_voltage_3,actual_joint_voltage_4,actual_joint_voltage_5,actual_digital_output_bits,runtime_state,payload,payload_cog_0,payload_cog_1,payload_cog_2,script_control_line,output_bit_registers0_to_31,output_bit_registers32_to_63,output_int_register_0,output_int_register_1,output_int_register_2,output_int_register_3,output_int_register_4,output_int_register_5,output_int_register_6,output_int_register_7,output_int_register_8,output_int_register_9,output_int_register_10,output_int_register_11,output_int_register_12,output_int_register_13,output_int_register_14,output_int_register_15,output_int_register_16,output_int_register_17,output_int_register_18,output_int_register_19,output_int_register_20,output_int_register_21,output_int_register_22,output_int_register_23,output_double_register_0,output_double_register_1,output_double_register_2,output_double_register_3,output_double_register_4,output_double_register_5,output_double_register_6,output_double_register_7,output_double_register_8,output_double_register_9,output_double_register_10,output_double_register_11,output_double_register_12,output_double_register_13,output_double_register_14,output_double_register_15,output_double_register_16,output_double_register_17,output_double_register_18,output_double_register_19,output_double_register_20,output_double_register_21,output_double_register_22,output_double_register_23
,2021:10:05:12:08:16.482346,1550307.89,-1.238715223,-0.620769855,-2.010531955,2.633291967,-0.119726731,12.62597869,-0.005312521,-0.118980945,-0.178132161,0.25540899,1.047197551,-0.000945646,0,0,0,0,0,0,-0.153144891,-0.702465873,0.774847855,0.344934062,0.297525237,-0.01898883,-0.013454526,-4.02733629,7.727245904,0.223429302,-0.000965509,-7.62E-07,-1.238669697,-0.620747761,-2.010584116,2.633221312,-0.120255295,12.62598722,-0.004240629,-0.117192902,-0.17335692,0.256865144,1.044430733,-0.001284622,-0.30515343,-0.644692898,0.618595719,0.340515643,0.373583823,-0.177235916,-0.153144891,-0.702465873,0.774847855,0.344934062,0.297525237,-0.01898883,-0.345507114,-0.13697382,0.31349034,1.354221943,-0.906748267,-0.824083023,-0.096543046,0.187241412,-0.03209667,0.031671394,0.009494701,-1.048160938,-71.14618506,-29.51569946,2.39794145,-0.012391776,-0.00234608,0.112499358,-0.34556631,-0.136851036,0.313502977,1.353957805,-0.907225086,-0.82445482,-0.096770958,0.188034589,-0.033214226,0.038976499,0.011862287,-1.052016126,0,34.4375,35.75,37.875,40.9375,43,42.9375,0.867924,7,253,253,253,253,253,253,1,0.344765067,9.672574997,0.344765037,1,1,0.335337674,47.82749176,47.91078186,0.869459569,47.71392822,47.59926605,47.81425476,47.52759933,47.78559113,47.48460007,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2021:10:05:12:08:16.522236,1550307.93,-1.238927724,-0.625529092,-2.017657241,2.643508326,-0.077838829,12.62594087,-0.005312521,-0.118980945,-0.178132161,0.25540899,1.047197551,-0.000945646,0,0,0,0,0,0,-0.153011705,-0.701755528,0.770735889,0.323115518,0.298219724,-0.018988761,-0.012043919,-4.019806505,7.696109239,0.144867516,0.001672523,-5.03E-07,-1.238958184,-0.625528232,-2.01748991,2.64341466,-0.078365628,12.62595137,-0.006774518,-0.120580718,-0.178070441,0.248209521,1.046776295,-0.000795827,-0.256810248,-0.642908394,0.570418537,0.372776359,0.362805963,-0.182572916,-0.153011705,-0.701755528,0.770735889,0.323115518,0.298219724,-0.018988761,-0.349203506,-0.129324753,0.312214614,1.339961085,-0.937257541,-0.857351906,-0.087602833,0.19371319,-0.032989131,0.046560291,0.016168589,-1.053080329,-72.87824029,-26.09709302,2.95127375,-0.020527346,0.01369555,0.10266059,-0.349246784,-0.129228736,0.312181988,1.339831399,-0.937578276,-0.857792906,-0.087221564,0.193012459,-0.032833182,0.03840942,0.013457964,-1.05201109,0,34.4375,35.75,37.875,40.9375,43,42.9375,0.878412,7,253,253,253,253,253,253,1,0.574608386,9.615114212,-0.095768064,1,1,0.335085556,47.80509949,47.8919754,0.822464585,47.67092896,47.59926605,47.82859039,47.54193115,47.78559113,47.48460007,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2021:10:05:12:08:16.563166,1550307.97,-1.239140225,-0.63028833,-2.024782528,2.653724686,-0.035950927,12.62590304,-0.005312521,-0.118980945,-0.178132161,0.25540899,1.047197551,-0.000945646,0,0,0,0,0,0,-0.152877261,-0.701120476,0.766486687,0.301090864,0.299011201,-0.018988692,-0.01061999,-4.013074591,7.663933397,0.065563593,0.004678979,-2.42E-07,-1.239149396,-0.63022335,-2.024509907,2.653527899,-0.036537472,12.62593922,-0.006088829,-0.116302565,-0.180161297,0.250656158,1.044470906,-0.000809041,-0.254062891,-0.723092258,0.570509017,0.388980597,0.380633086,-0.169826567,-0.152877261,-0.701120476,0.766486687,0.301090864,0.299011201,-0.018988692,-0.352501858,-0.121515375,0.310928105,1.325226442,-0.967456694,-0.890523788,-0.077745168,0.197926711,-0.032911355,0.041647652,0.016202767,-1.050073831,-73.68703704,-22.56125554,2.432193788,-0.007273438,0.004451684,0.09400832,-0.352541654,-0.121415524,0.310876467,1.325114118,-0.967782148,-0.891095771,-0.077493593,0.197578962,-0.032441294,0.037841715,0.015053207,-1.052003329,0,34.4375,35.75,37.875,40.9375,43,42.9375,0.852816,7,253,253,253,253,253,253,1,0.63206923,9.595960617,0.229843363,1,1,0.334995099,47.83197021,47.92779922,0.840367198,47.69959641,47.59926605,47.81425476,47.52759933,47.77125931,47.48460007,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2021:10:05:12:08:16.603068,1550308.01,-1.239352725,-0.635047568,-2.031907814,2.663941046,0.005936975,12.62586522,-0.005312521,-0.118980945,-0.178132161,0.25540899,1.047197551,-0.000945646,0,0,0,0,0,0,-0.152741695,-0.700545581,0.762160056,0.278953616,0.299826357,-0.018988623,-0.009184157,-4.006980163,7.631171246,-0.014145747,0.007775379,1.91E-08,-1.239315812,-0.634955422,-2.031828642,2.663882895,0.00553447,12.62581902,-0.004177606,-0.117910914,-0.179242015,0.253684014,1.0418185,-0.000871778,-0.295044482,-0.721760333,0.652443707,0.30658716,0.340606213,-0.16905646,-0.152741695,-0.700545581,0.762160056,0.278953616,0.299826357,-0.018988623,-0.355415462,-0.113514141,0.309600661,1.309934982,-0.997548245,-0.923973627,-0.067260842,0.200333031,-0.032285099,0.038924168,0.017079042,-1.045487475,-74.19856132,-20.28279411,2.228826836,-0.01321727,-0.002841711,0.121706625,-0.355444125,-0.113428001,0.309586791,1.30980154,-0.997832601,-0.92435813,-0.067604587,0.20172685,-0.032041428,0.03727336,0.016648076,-1.051992847,0,34.4375,35.75,37.875,40.9375,43,42.9375,0.853368,7,253,253,253,253,253,253,1,0.076614439,9.672574997,0.229843363,1,1,0.335059972,47.83644485,47.93406677,0.862746716,47.71392822,47.59926605,47.84292221,47.57059479,47.81425476,47.5132637,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2021:10:05:12:08:16.641916,1550308.05,-1.239557518,-0.639634178,-2.038774651,2.673786836,0.046305514,12.62582876,-0.004907808,-0.109916861,-0.164561879,0.235951685,0.967421021,-0.000873606,0.010625042,0.23796189,0.356264321,-0.510817981,-2.094395102,0.001891292,-0.135744441,-0.682041949,0.778938022,0.248311703,0.242225366,-0.017502947,0.048307717,-3.841962418,7.732869666,-0.110085835,-0.177171149,0.000147554,-1.239531819,-0.639565663,-2.038828135,2.673689051,0.0457718,12.62584308,-0.005643529,-0.113390192,-0.159190416,0.237926438,0.973947823,-0.000899354,-0.243876517,-0.652436137,0.650176227,0.22629869,0.275327802,-0.182819158,-0.135744441,-0.682041949,0.778938022,0.248311703,0.242225366,-0.017502947,-0.357831393,-0.105696769,0.308349026,1.294744405,-1.026193371,-0.95600024,-0.053956243,0.190804067,-0.02822441,0.030244862,0.015638311,-0.979084758,-75.33660876,-16.62720397,2.493351627,-0.001499413,0.013130043,0.089485751,-0.357864315,-0.105581036,0.308359133,1.294476847,-1.026643957,-0.956370596,-0.05352475,0.189680456,-0.029239982,0.033927241,0.016799466,-0.971839295,0,34.4375,35.75,37.875,40.875,43,42.9375,0.934104,7,253,253,253,253,253,253,1,0.536301136,9.710882187,0.076614454,1,1,0.310393214,47.82211685,47.92958832,0.793366909,47.69959641,47.61359787,47.84292221,47.57059479,47.78559113,47.5132637,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2021:10:05:12:08:16.682844,1550308.09,-1.239745331,-0.643840483,-2.045072115,2.682816249,0.083326838,12.62579533,-0.004482806,-0.100398385,-0.150311306,0.215518965,0.883645217,-0.000797954,0.010625042,0.23796189,0.356264321,-0.510817981,-2.094395102,0.001891292,-0.123357469,-0.67873291,0.778327368,0.224417087,0.230914334,-0.015983831,0.050818738,-3.839658056,7.701627125,-0.181009525,-0.17503482,0.000147653,-1.239699189,-0.643825666,-2.044967175,2.682642146,0.082871519,12.62580721,-0.004503869,-0.101891071,-0.147469223,0.219198912,0.882429838,-0.000576875,-0.240427002,-0.618407965,0.596882284,0.249593973,0.274920791,-0.169995546,-0.123357469,-0.67873291,0.778327368,0.224417087,0.230914334,-0.015983831,-0.359728686,-0.098375663,0.307267004,1.28016357,-1.052542573,-0.985341688,-0.041182883,0.174936606,-0.025951571,0.025584146,0.014880289,-0.886454678,-75.58539774,-13.07482995,2.598125247,-0.013953726,0.012721296,0.077244664,-0.359754359,-0.098269268,0.307246533,1.279929548,-1.052934388,-0.985686955,-0.041322605,0.175740286,-0.02640424,0.03056441,0.016533709,-0.887669196,0,34.4375,35.75,37.875,40.875,43,42.9375,0.864853,7,253,253,253,253,253,253,1,0.555454791,9.825803757,0.421379507,1,1,0.283827788,47.81495667,47.92152786,0.755320609,47.71392822,47.59926605,47.84292221,47.54193115,47.79992294,47.49893188,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2021:10:05:12:08:16.721703,1550308.13,-1.239916143,-0.647666049,-2.050799556,2.691028353,0.116997131,12.62576493,-0.004057805,-0.09087991,-0.136060733,0.195086246,0.799869413,-0.000722303,0.010625042,0.23796189,0.356264321,-0.510817981,-2.094395102,0.001891292,-0.11102915,-0.675478415,0.778053178,0.202414069,0.219431874,-0.014464736,0.052708369,-3.837932414,7.672932359,-0.24512216,-0.173549665,0.000147672,-1.239902321,-0.647607164,-2.050578594,2.690941973,0.116573118,12.62575929,-0.004446278,-0.090852201,-0.136760607,0.195095956,0.80186671,-0.000544754,-0.241026908,-0.645043731,0.559645891,0.210794508,0.2642259,-0.181129828,-0.11102915,-0.675478415,0.778053178,0.202414069,0.219431874,-0.014464736,-0.361179515,-0.09162219,0.306281663,1.26637145,-1.076530084,-1.011832198,-0.031335483,0.161483712,-0.023796909,0.027811055,0.015990921,-0.80588871,-76.23325787,-10.45031234,2.440960679,-0.015434967,0.003145763,0.067692974,-0.361196768,-0.091533803,0.306245693,1.266286382,-1.076732808,-1.012311615,-0.031118246,0.160899805,-0.023651006,0.027316579,0.015944974,-0.803500861,0,34.4375,35.75,37.875,40.875,43,42.9375,0.864625,7,253,253,253,253,253,253,1,0.555454791,9.749189377,0.402225882,1,1,0.257262936,47.80241776,47.90540695,0.797838628,47.68526077,47.59926605,47.81425476,47.52759933,47.78559113,47.48460007,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2021:10:05:12:08:16.761770,1550308.17,-1.240069955,-0.651110876,-2.055956974,2.698423149,0.147316391,12.62573755,-0.003632803,-0.081361434,-0.121810161,0.174653527,0.716093609,-0.000646651,0.010625042,0.23796189,0.356264321,-0.510817981,-2.094395102,0.001891292,-0.09874842,-0.672112503,0.778173978,0.18220243,0.207969981,-0.012945657,0.054093818,-3.835024536,7.647228536,-0.302784599,-0.171986386,0.000147631,-1.24005777,-0.651113109,-2.055757523,2.698329135,0.146825522,12.62573484,-0.003373563,-0.080615677,-0.126536354,0.173452809,0.716708779,-0.000978177,-0.265556663,-0.662271917,0.602261722,0.164755583,0.296469331,-0.182509214,-0.09874842,-0.672112503,0.778173978,0.18220243,0.207969981,-0.012945657,-0.362248471,-0.085519795,0.305387146,1.253830523,-1.097767655,-1.035793393,-0.022907362,0.145562059,-0.021712253,0.029417129,0.016752259,-0.719706835,-76.29934813,-8.9802973,2.528091765,-0.010442864,0.009134587,0.093790835,-0.362268371,-0.08540673,0.305353446,1.253662566,-1.09806915,-1.036252826,-0.022754917,0.145349857,-0.020973296,0.024173014,0.015063947,-0.71933479,0,34.4375,35.75,37.875,40.875,43,42.9375,0.849193,7,253,253,253,253,253,253,1,0.306457818,9.710882187,0.344765037,1,1,0.230662966,47.80778885,47.89286804,0.804562032,47.71392822,47.59926605,47.84292221,47.55626297,47.79992294,47.5132637,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2021:10:05:12:08:16.802706,1550308.21,-1.240206767,-0.654174964,-2.060544369,2.705000636,0.17428462,12.6257132,-0.003207801,-0.071842958,-0.107559588,0.154220808,0.632317805,-0.000570999,0.010625042,0.23796189,0.356264321,-0.510817981,-2.094395102,0.001891292,-0.086505029,-0.668807205,0.778588454,0.163537737,0.19654863,-0.011426588,0.055083656,-3.832759792,7.62374849,-0.354876965,-0.170269105,0.000147548,-1.240201298,-0.654153542,-2.06043148,2.704963847,0.173962578,12.62574717,-0.002988959,-0.071653314,-0.111260556,0.160299391,0.632549703,-0.000469897,-0.241024554,-0.647192121,0.63599813,0.123236164,0.247504503,-0.158228546,-0.086505029,-0.668807205,0.778588454,0.163537737,0.19654863,-0.011426588,-0.36302909,-0.0799857,0.304583871,1.242235641,-1.116813876,-1.057168763,-0.015940337,0.128737912,-0.019202556,0.018610765,0.013024913,-0.635168279,-76.34852457,-6.837279727,3.13962009,-0.025425811,0.021615694,0.095888828,-0.363039441,-0.079913123,0.304566926,1.242162891,-1.116971339,-1.057519265,-0.016062231,0.129250839,-0.01836327,0.021122933,0.013921284,-0.635171285,0,34.4375,35.75,37.875,40.875,43,42.9375,0.852312,7,253,253,253,253,253,253,1,0.248996973,9.710882187,0.478840351,1,1,0.204004568,47.82570267,47.9080925,0.688181937,47.69959641,47.58493042,47.82859039,47.52759933,47.78559113,47.48460007,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2021:10:05:12:08:16.841561,1550308.25,-1.240326579,-0.656858313,-2.064561741,2.710760813,0.197901816,12.62569187,-0.0027828,-0.062324483,-0.093309015,0.133788089,0.548542001,-0.000495347,0.010625042,0.23796189,0.356264321,-0.510817981,-2.094395102,0.001891292,-0.074291247,-0.665489418,0.779388772,0.146648586,0.185108258,-0.009907527,0.055759791,-3.830362492,7.603190121,-0.400576158,-0.168624076,0.00014744,-1.240285222,-0.656882123,-2.064564228,2.710680647,0.197615594,12.62568695,-0.003249607,-0.061820507,-0.092675537,0.132104471,0.55107379,-0.000850662,-0.266878307,-0.615984261,0.673638165,0.203450188,0.189474538,-0.181535646,-0.074291247,-0.665489418,0.779388772,0.146648586,0.185108258,-0.009907527,-0.363562031,-0.075152901,0.303887542,1.232090237,-1.133158811,-1.075964305,-0.011089402,0.113717333,-0.015643918,0.018991748,0.012850607,-0.554014788,-76.80667282,-4.340193211,2.828796129,-0.013590944,0.01011928,0.072646113,-0.363573221,-0.075072206,0.303883592,1.231881413,-1.133465004,-1.076119672,-0.010859607,0.112735226,-0.015812643,0.018155509,0.012547615,-0.551010469,0,34.4375,35.75,37.875,40.875,43,42.9375,0.846852,7,253,253,253,253,253,253,1,0.268150598,9.710882187,0.402225882,1,1,0.177274647,47.80689621,47.91078186,0.831413209,47.69959641,47.59926605,47.81425476,47.55626297,47.81425476,47.52759933,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
